userid,username,email,password,reputation,creation_date,is_admin,total_reviews
user_8920,vipinkvarkey,vipinkvarkey@ubc.stu.ca,user_8920Default123!,3,2019-04-27T00:00:00,false,1
user_8921,ali-khebaize,ali-khebaize@ubc.stu.ca,user_8921Default123!,3,2019-05-05T00:00:00,false,1
user_8922,manthei-steven,manthei-steven@ubc.stu.ca,user_8922Default123!,3,2019-04-27T00:00:00,false,1
user_8923,pete_mackie,pete_mackie@ubc.stu.ca,user_8923Default123!,3,2019-05-18T00:00:00,false,1
user_8924,khalifayasin,khalifayasin@ubc.stu.ca,user_8924Default123!,3,2019-05-11T00:00:00,false,1
user_8925,tnarg-39042,tnarg-39042@ubc.stu.ca,user_8925Default123!,3,2019-05-08T00:00:00,false,1
user_8926,nickedward-85977,nickedward-85977@ubc.stu.ca,user_8926Default123!,3,2019-06-07T00:00:00,false,1
user_8927,woli-07396,woli-07396@ubc.stu.ca,user_8927Default123!,3,2019-06-03T00:00:00,false,1
user_8928,deco0967,deco0967@ubc.stu.ca,user_8928Default123!,3,2019-04-26T00:00:00,false,1
user_8929,mcneely_t,mcneely_t@ubc.stu.ca,user_8929Default123!,3,2019-04-28T00:00:00,false,1
user_8930,law-lisa,law-lisa@ubc.stu.ca,user_8930Default123!,3,2019-05-12T00:00:00,false,1
user_8931,aljundianas,aljundianas@ubc.stu.ca,user_8931Default123!,3,2019-04-24T00:00:00,false,1
user_8932,saswatswain5,saswatswain5@ubc.stu.ca,user_8932Default123!,3,2019-04-27T00:00:00,false,1
user_8933,opreaalexandru21,opreaalexandru21@ubc.stu.ca,user_8933Default123!,3,2019-04-25T00:00:00,false,1
user_8934,aboda-91948,aboda-91948@ubc.stu.ca,user_8934Default123!,3,2019-04-27T00:00:00,false,1
user_8935,ignaciochapa,ignaciochapa@ubc.stu.ca,user_8935Default123!,3,2019-04-28T00:00:00,false,1
user_8936,makimps,makimps@ubc.stu.ca,user_8936Default123!,3,2019-04-26T00:00:00,false,1
user_8937,alexgon1965,alexgon1965@ubc.stu.ca,user_8937Default123!,3,2019-05-10T00:00:00,false,1
user_8938,rbman36,rbman36@ubc.stu.ca,user_8938Default123!,3,2019-04-28T00:00:00,false,1
user_8939,marc-goy,marc-goy@ubc.stu.ca,user_8939Default123!,3,2019-04-28T00:00:00,false,1
user_8940,pramodputhaman,pramodputhaman@ubc.stu.ca,user_8940Default123!,3,2019-04-26T00:00:00,false,1
user_8941,jamessmart02,jamessmart02@ubc.stu.ca,user_8941Default123!,3,2019-05-01T00:00:00,false,1
user_8942,guptakartikey,guptakartikey@ubc.stu.ca,user_8942Default123!,3,2019-04-29T00:00:00,false,1
user_8943,shivambaru,shivambaru@ubc.stu.ca,user_8943Default123!,3,2019-04-29T00:00:00,false,1
user_8944,shrth115,shrth115@ubc.stu.ca,user_8944Default123!,3,2019-05-13T00:00:00,false,1
user_8945,rithikverma-97497,rithikverma-97497@ubc.stu.ca,user_8945Default123!,3,2019-04-26T00:00:00,false,1
user_8946,khamkhadzeme,khamkhadzeme@ubc.stu.ca,user_8946Default123!,3,2019-05-09T00:00:00,false,1
user_8947,julie-haynes4,julie-haynes4@ubc.stu.ca,user_8947Default123!,3,2019-04-28T00:00:00,false,1
user_8948,lindermanottom,lindermanottom@ubc.stu.ca,user_8948Default123!,3,2019-04-27T00:00:00,false,1
user_8949,nitin_kumar_jha11,nitin_kumar_jha11@ubc.stu.ca,user_8949Default123!,3,2019-04-27T00:00:00,false,1
user_8950,lizgall,lizgall@ubc.stu.ca,user_8950Default123!,3,2019-04-25T00:00:00,false,1
user_8951,youssef_ahmed-49989,youssef_ahmed-49989@ubc.stu.ca,user_8951Default123!,3,2019-05-02T00:00:00,false,1
user_8952,zombie-man,zombie-man@ubc.stu.ca,user_8952Default123!,3,2019-04-25T00:00:00,false,1
user_8953,witbird,witbird@ubc.stu.ca,user_8953Default123!,3,2019-04-25T00:00:00,false,1
user_8954,masouraschriscm,masouraschriscm@ubc.stu.ca,user_8954Default123!,3,2019-04-25T00:00:00,false,1
user_8955,hraspy,hraspy@ubc.stu.ca,user_8955Default123!,3,2019-04-26T00:00:00,false,1
user_8956,axelphillips,axelphillips@ubc.stu.ca,user_8956Default123!,3,2019-04-29T00:00:00,false,1
user_8957,grahamjohnson1998,grahamjohnson1998@ubc.stu.ca,user_8957Default123!,3,2019-04-26T00:00:00,false,1
user_8958,saivishnuvarma,saivishnuvarma@ubc.stu.ca,user_8958Default123!,3,2019-05-09T00:00:00,false,1
user_8959,erickamaka,erickamaka@ubc.stu.ca,user_8959Default123!,3,2020-03-07T00:00:00,false,1
user_8960,ForceInsta,forceinsta@ubc.stu.ca,user_8960Default123!,3,2019-06-07T00:00:00,false,1
user_8961,azoz1998,azoz1998@ubc.stu.ca,user_8961Default123!,3,2019-04-26T00:00:00,false,1
user_8962,andretomassini,andretomassini@ubc.stu.ca,user_8962Default123!,3,2019-04-27T00:00:00,false,1
user_8963,dannylikepie,dannylikepie@ubc.stu.ca,user_8963Default123!,3,2019-04-25T00:00:00,false,1
user_8964,johnjj4,johnjj4@ubc.stu.ca,user_8964Default123!,3,2019-04-29T00:00:00,false,1
user_8965,alexpro-24160,alexpro-24160@ubc.stu.ca,user_8965Default123!,3,2019-05-01T00:00:00,false,1
user_8966,jainilpatel-75919,jainilpatel-75919@ubc.stu.ca,user_8966Default123!,3,2019-04-27T00:00:00,false,1
user_8967,debbieshane49,debbieshane49@ubc.stu.ca,user_8967Default123!,3,2019-04-26T00:00:00,false,1
user_8968,Nillerduden,nillerduden@ubc.stu.ca,user_8968Default123!,3,2019-04-25T00:00:00,false,1
user_8969,youngloven,youngloven@ubc.stu.ca,user_8969Default123!,3,2019-05-04T00:00:00,false,1
user_8970,Mattnyyn,mattnyyn@ubc.stu.ca,user_8970Default123!,3,2019-04-27T00:00:00,false,1
user_8971,rahulchowdarygarigipati,rahulchowdarygarigipati@ubc.stu.ca,user_8971Default123!,3,2019-04-27T00:00:00,false,1
user_8972,nino-aptit,nino-aptit@ubc.stu.ca,user_8972Default123!,3,2019-04-28T00:00:00,false,1
user_8973,jamieg19891,jamieg19891@ubc.stu.ca,user_8973Default123!,3,2019-04-26T00:00:00,false,1
user_8974,longoc-49584,longoc-49584@ubc.stu.ca,user_8974Default123!,3,2019-04-26T00:00:00,false,1
user_8975,gucciguccifam,gucciguccifam@ubc.stu.ca,user_8975Default123!,3,2019-04-25T00:00:00,false,1
user_8976,monicaholmes-it,monicaholmes-it@ubc.stu.ca,user_8976Default123!,3,2019-04-26T00:00:00,false,1
user_8977,mchromek-21871,mchromek-21871@ubc.stu.ca,user_8977Default123!,3,2019-06-17T00:00:00,false,1
user_8978,matiasbunge,matiasbunge@ubc.stu.ca,user_8978Default123!,3,2019-04-25T00:00:00,false,1
user_8979,mel-99535,mel-99535@ubc.stu.ca,user_8979Default123!,3,2019-04-27T00:00:00,false,1
user_8980,tyspicer37,tyspicer37@ubc.stu.ca,user_8980Default123!,3,2019-04-26T00:00:00,false,1
user_8981,cansinasena,cansinasena@ubc.stu.ca,user_8981Default123!,3,2019-04-25T00:00:00,false,1
user_8982,aidahaida,aidahaida@ubc.stu.ca,user_8982Default123!,3,2019-04-27T00:00:00,false,1
user_8983,jedipadawan10,jedipadawan10@ubc.stu.ca,user_8983Default123!,3,2019-04-30T00:00:00,false,1
user_8984,yoshiwa1985,yoshiwa1985@ubc.stu.ca,user_8984Default123!,3,2019-04-26T00:00:00,false,1
user_8985,hartatiekhartatiek,hartatiekhartatiek@ubc.stu.ca,user_8985Default123!,3,2019-05-05T00:00:00,false,1
user_8986,mkk0888,mkk0888@ubc.stu.ca,user_8986Default123!,3,2019-07-01T00:00:00,false,1
user_8987,arokion-k,arokion-k@ubc.stu.ca,user_8987Default123!,3,2019-04-27T00:00:00,false,1
user_8988,Assassino72,assassino72@ubc.stu.ca,user_8988Default123!,3,2019-04-25T00:00:00,false,1
user_8989,zachfrohling,zachfrohling@ubc.stu.ca,user_8989Default123!,3,2019-04-26T00:00:00,false,1
user_8990,ehabkamal2,ehabkamal2@ubc.stu.ca,user_8990Default123!,3,2019-04-29T00:00:00,false,1
user_8991,smsm_007,smsm_007@ubc.stu.ca,user_8991Default123!,3,2019-04-25T00:00:00,false,1
user_8992,tomsakthi5,tomsakthi5@ubc.stu.ca,user_8992Default123!,3,2019-04-28T00:00:00,false,1
user_8993,roystekii,roystekii@ubc.stu.ca,user_8993Default123!,3,2019-04-26T00:00:00,false,1
user_8994,stanislav-vidic,stanislav-vidic@ubc.stu.ca,user_8994Default123!,3,2019-04-29T00:00:00,false,1
user_8995,birjubhatt04,birjubhatt04@ubc.stu.ca,user_8995Default123!,3,2019-04-28T00:00:00,false,1
user_8996,apapsimon-66612,apapsimon-66612@ubc.stu.ca,user_8996Default123!,3,2019-04-28T00:00:00,false,1
user_8997,tranvuthu,tranvuthu@ubc.stu.ca,user_8997Default123!,3,2019-04-28T00:00:00,false,1
user_8998,ImLordOfLies,imlordoflies@ubc.stu.ca,user_8998Default123!,3,2019-04-27T00:00:00,false,1
user_8999,koldmeat-maxx,koldmeat-maxx@ubc.stu.ca,user_8999Default123!,3,2019-05-10T00:00:00,false,1
user_9000,zeeshanhashmi40,zeeshanhashmi40@ubc.stu.ca,user_9000Default123!,3,2019-04-26T00:00:00,false,1
user_9001,fayzee1812,fayzee1812@ubc.stu.ca,user_9001Default123!,3,2019-04-29T00:00:00,false,1
user_9002,vikrammatharu,vikrammatharu@ubc.stu.ca,user_9002Default123!,3,2019-05-06T00:00:00,false,1
user_9003,richardsonharry,richardsonharry@ubc.stu.ca,user_9003Default123!,3,2019-05-02T00:00:00,false,1
user_9004,theroseway-173-322671,theroseway-173-322671@ubc.stu.ca,user_9004Default123!,3,2019-06-07T00:00:00,false,1
user_9005,wildhair_1,wildhair_1@ubc.stu.ca,user_9005Default123!,3,2019-04-27T00:00:00,false,1
user_9006,gillespiebdg,gillespiebdg@ubc.stu.ca,user_9006Default123!,3,2019-05-10T00:00:00,false,1
user_9007,akash01731,akash01731@ubc.stu.ca,user_9007Default123!,3,2019-04-26T00:00:00,false,1
user_9008,marwan_bv,marwan_bv@ubc.stu.ca,user_9008Default123!,3,2019-04-26T00:00:00,false,1
user_9009,izeseeu,izeseeu@ubc.stu.ca,user_9009Default123!,3,2019-05-11T00:00:00,false,1
user_9010,nigel-homer,nigel-homer@ubc.stu.ca,user_9010Default123!,3,2019-04-28T00:00:00,false,1
user_9011,whitemechelle21,whitemechelle21@ubc.stu.ca,user_9011Default123!,3,2019-04-26T00:00:00,false,1
user_9012,Ismailc98,ismailc98@ubc.stu.ca,user_9012Default123!,3,2019-04-26T00:00:00,false,1
user_9013,jroddam,jroddam@ubc.stu.ca,user_9013Default123!,3,2019-04-25T00:00:00,false,1
user_9014,johnpaden97,johnpaden97@ubc.stu.ca,user_9014Default123!,3,2019-04-27T00:00:00,false,1
user_9015,ingrid-ig,ingrid-ig@ubc.stu.ca,user_9015Default123!,3,2019-04-26T00:00:00,false,1
user_9016,palatinlatin,palatinlatin@ubc.stu.ca,user_9016Default123!,3,2019-04-30T00:00:00,false,1
user_9017,izharpinayungan,izharpinayungan@ubc.stu.ca,user_9017Default123!,3,2019-04-27T00:00:00,false,1
user_9018,sammyc-96429,sammyc-96429@ubc.stu.ca,user_9018Default123!,3,2019-04-24T00:00:00,false,1
user_9019,dsalvadorfc,dsalvadorfc@ubc.stu.ca,user_9019Default123!,3,2019-04-26T00:00:00,false,1
user_9020,michaelmarvisya,michaelmarvisya@ubc.stu.ca,user_9020Default123!,3,2019-06-04T00:00:00,false,1
user_9021,curmudgeon0089,curmudgeon0089@ubc.stu.ca,user_9021Default123!,3,2019-04-27T00:00:00,false,1
user_9022,rakinul-huq-04,rakinul-huq-04@ubc.stu.ca,user_9022Default123!,3,2019-04-25T00:00:00,false,1
user_9023,huckmaster,huckmaster@ubc.stu.ca,user_9023Default123!,3,2019-04-29T00:00:00,false,1
user_9024,sohail9991,sohail9991@ubc.stu.ca,user_9024Default123!,3,2019-04-25T00:00:00,false,1
user_9025,clnbadea,clnbadea@ubc.stu.ca,user_9025Default123!,3,2019-04-29T00:00:00,false,1
user_9026,tnwrobel,tnwrobel@ubc.stu.ca,user_9026Default123!,3,2019-04-29T00:00:00,false,1
user_9027,arj-2011,arj-2011@ubc.stu.ca,user_9027Default123!,3,2019-04-25T00:00:00,false,1
user_9028,CharlietteLawrence,charliettelawrence@ubc.stu.ca,user_9028Default123!,3,2019-04-27T00:00:00,false,1
user_9029,abhishek-rajput00008,abhishek-rajput00008@ubc.stu.ca,user_9029Default123!,3,2019-05-01T00:00:00,false,1
user_9030,mrbeargaming,mrbeargaming@ubc.stu.ca,user_9030Default123!,3,2019-04-24T00:00:00,false,1
user_9031,c-thanh-1304,c-thanh-1304@ubc.stu.ca,user_9031Default123!,3,2019-04-26T00:00:00,false,1
user_9032,abudysd,abudysd@ubc.stu.ca,user_9032Default123!,3,2019-04-26T00:00:00,false,1
user_9033,mike-anderson45,mike-anderson45@ubc.stu.ca,user_9033Default123!,3,2019-04-30T00:00:00,false,1
user_9034,bankston94,bankston94@ubc.stu.ca,user_9034Default123!,3,2019-04-29T00:00:00,false,1
user_9035,bibinsalim-66-615836,bibinsalim-66-615836@ubc.stu.ca,user_9035Default123!,3,2019-04-25T00:00:00,false,1
user_9036,mattyj_9,mattyj_9@ubc.stu.ca,user_9036Default123!,3,2019-04-26T00:00:00,false,1
user_9037,lewispauljeng,lewispauljeng@ubc.stu.ca,user_9037Default123!,3,2019-04-29T00:00:00,false,1
user_9038,ali-mohamed-ahmed-roshdi,ali-mohamed-ahmed-roshdi@ubc.stu.ca,user_9038Default123!,3,2019-04-28T00:00:00,false,1
user_9039,mshafay5,mshafay5@ubc.stu.ca,user_9039Default123!,3,2019-04-26T00:00:00,false,1
user_9040,callofdutymondernwarfare,callofdutymondernwarfare@ubc.stu.ca,user_9040Default123!,3,2019-04-26T00:00:00,false,1
user_9041,kokka5000,kokka5000@ubc.stu.ca,user_9041Default123!,3,2019-04-27T00:00:00,false,1
user_9042,godogetter,godogetter@ubc.stu.ca,user_9042Default123!,3,2019-05-19T00:00:00,false,1
user_9043,dionavery1122,dionavery1122@ubc.stu.ca,user_9043Default123!,3,2019-04-30T00:00:00,false,1
user_9044,willguitar98,willguitar98@ubc.stu.ca,user_9044Default123!,3,2019-04-26T00:00:00,false,1
user_9045,himanshu6889,himanshu6889@ubc.stu.ca,user_9045Default123!,3,2019-04-26T00:00:00,false,1
user_9046,luddboy,luddboy@ubc.stu.ca,user_9046Default123!,3,2019-04-26T00:00:00,false,1
user_9047,amazone-ata,amazone-ata@ubc.stu.ca,user_9047Default123!,3,2019-05-03T00:00:00,false,1
user_9048,maheshwarareddyindian7,maheshwarareddyindian7@ubc.stu.ca,user_9048Default123!,3,2019-04-27T00:00:00,false,1
user_9049,jimmygoodman52,jimmygoodman52@ubc.stu.ca,user_9049Default123!,3,2019-04-25T00:00:00,false,1
user_9050,bolloxthedude,bolloxthedude@ubc.stu.ca,user_9050Default123!,3,2019-05-03T00:00:00,false,1
user_9051,crazyofonline,crazyofonline@ubc.stu.ca,user_9051Default123!,3,2019-04-26T00:00:00,false,1
user_9052,edward_halim98,edward_halim98@ubc.stu.ca,user_9052Default123!,3,2019-04-27T00:00:00,false,1
user_9053,miteshmathurjaipur,miteshmathurjaipur@ubc.stu.ca,user_9053Default123!,3,2019-04-27T00:00:00,false,1
user_9054,jamesdelcarlo,jamesdelcarlo@ubc.stu.ca,user_9054Default123!,3,2019-04-30T00:00:00,false,1
user_9055,siddharthnath2897,siddharthnath2897@ubc.stu.ca,user_9055Default123!,3,2019-04-29T00:00:00,false,1
user_9056,ivanjtlerios,ivanjtlerios@ubc.stu.ca,user_9056Default123!,3,2019-04-25T00:00:00,false,1
user_9057,dsvielba,dsvielba@ubc.stu.ca,user_9057Default123!,3,2019-04-24T00:00:00,false,1
user_9058,bshadow-51512,bshadow-51512@ubc.stu.ca,user_9058Default123!,3,2019-04-28T00:00:00,false,1
user_9059,mahaudeketo,mahaudeketo@ubc.stu.ca,user_9059Default123!,3,2019-04-27T00:00:00,false,1
user_9060,bdalzez20,bdalzez20@ubc.stu.ca,user_9060Default123!,3,2019-05-31T00:00:00,false,1
user_9061,Balegun,balegun@ubc.stu.ca,user_9061Default123!,3,2019-04-28T00:00:00,false,1
user_9062,katwalker-47772,katwalker-47772@ubc.stu.ca,user_9062Default123!,3,2019-04-27T00:00:00,false,1
user_9063,susana-flores-quiroz,susana-flores-quiroz@ubc.stu.ca,user_9063Default123!,3,2019-05-02T00:00:00,false,1
user_9064,saqibsayeedrockz2011,saqibsayeedrockz2011@ubc.stu.ca,user_9064Default123!,3,2019-05-03T00:00:00,false,1
user_9065,davidmalenfant,davidmalenfant@ubc.stu.ca,user_9065Default123!,3,2019-04-26T00:00:00,false,1
user_9066,gulabani,gulabani@ubc.stu.ca,user_9066Default123!,3,2019-04-26T00:00:00,false,1
user_9067,ianmohlie,ianmohlie@ubc.stu.ca,user_9067Default123!,3,2019-04-26T00:00:00,false,1
user_9068,MrHughesy,mrhughesy@ubc.stu.ca,user_9068Default123!,3,2019-04-25T00:00:00,false,1
user_9069,cristianrobert-59205,cristianrobert-59205@ubc.stu.ca,user_9069Default123!,3,2019-04-25T00:00:00,false,1
user_9070,callumstringer,callumstringer@ubc.stu.ca,user_9070Default123!,3,2019-04-25T00:00:00,false,1
user_9071,paolofarnocchi,paolofarnocchi@ubc.stu.ca,user_9071Default123!,3,2019-04-27T00:00:00,false,1
user_9072,ahmedmohamedabbas,ahmedmohamedabbas@ubc.stu.ca,user_9072Default123!,3,2019-04-26T00:00:00,false,1
user_9073,danieldaines,danieldaines@ubc.stu.ca,user_9073Default123!,3,2019-04-27T00:00:00,false,1
user_9074,jaleana,jaleana@ubc.stu.ca,user_9074Default123!,3,2019-04-27T00:00:00,false,1
user_9075,contatodaianeepablo,contatodaianeepablo@ubc.stu.ca,user_9075Default123!,3,2019-04-27T00:00:00,false,1
user_9076,andrisca,andrisca@ubc.stu.ca,user_9076Default123!,3,2019-05-07T00:00:00,false,1
user_9077,omarrizk,omarrizk@ubc.stu.ca,user_9077Default123!,3,2019-04-25T00:00:00,false,1
user_9078,santosdesousa,santosdesousa@ubc.stu.ca,user_9078Default123!,3,2019-04-26T00:00:00,false,1
user_9079,ThomasM91,thomasm91@ubc.stu.ca,user_9079Default123!,3,2019-04-29T00:00:00,false,1
user_9080,naggyu,naggyu@ubc.stu.ca,user_9080Default123!,3,2019-04-26T00:00:00,false,1
user_9081,arasrekar,arasrekar@ubc.stu.ca,user_9081Default123!,3,2019-05-19T00:00:00,false,1
user_9082,midmaineiac,midmaineiac@ubc.stu.ca,user_9082Default123!,3,2019-05-25T00:00:00,false,1
user_9083,well_wisher-97635,well_wisher-97635@ubc.stu.ca,user_9083Default123!,3,2019-05-09T00:00:00,false,1
user_9084,gregbooyah,gregbooyah@ubc.stu.ca,user_9084Default123!,3,2019-05-03T00:00:00,false,1
user_9085,paponbir,paponbir@ubc.stu.ca,user_9085Default123!,3,2019-09-01T00:00:00,false,1
user_9086,Vladimir_B,vladimir_b@ubc.stu.ca,user_9086Default123!,3,2019-08-03T00:00:00,false,1
user_9087,faaaadi,faaaadi@ubc.stu.ca,user_9087Default123!,3,2019-04-27T00:00:00,false,1
user_9088,martin_biggar,martin_biggar@ubc.stu.ca,user_9088Default123!,3,2019-06-04T00:00:00,false,1
user_9089,harrymuc,harrymuc@ubc.stu.ca,user_9089Default123!,3,2019-04-29T00:00:00,false,1
user_9090,alijavedaj,alijavedaj@ubc.stu.ca,user_9090Default123!,3,2019-05-01T00:00:00,false,1
user_9091,ashraf_mohamed,ashraf_mohamed@ubc.stu.ca,user_9091Default123!,3,2019-04-25T00:00:00,false,1
user_9092,bhutanisahil,bhutanisahil@ubc.stu.ca,user_9092Default123!,3,2019-04-26T00:00:00,false,1
user_9093,jasplim,jasplim@ubc.stu.ca,user_9093Default123!,3,2019-05-30T00:00:00,false,1
user_9094,elleegreen,elleegreen@ubc.stu.ca,user_9094Default123!,3,2019-04-29T00:00:00,false,1
user_9095,coreygorman,coreygorman@ubc.stu.ca,user_9095Default123!,3,2019-04-25T00:00:00,false,1
user_9096,namanjain-15469,namanjain-15469@ubc.stu.ca,user_9096Default123!,3,2019-05-06T00:00:00,false,1
user_9097,lebranskyadam,lebranskyadam@ubc.stu.ca,user_9097Default123!,3,2019-04-26T00:00:00,false,1
user_9098,kimwr,kimwr@ubc.stu.ca,user_9098Default123!,3,2019-05-11T00:00:00,false,1
user_9099,sportsman-64400,sportsman-64400@ubc.stu.ca,user_9099Default123!,3,2019-04-30T00:00:00,false,1
user_9100,miarulsk,miarulsk@ubc.stu.ca,user_9100Default123!,3,2019-04-29T00:00:00,false,1
user_9101,ramadhanafas,ramadhanafas@ubc.stu.ca,user_9101Default123!,3,2019-04-26T00:00:00,false,1
user_9102,radutu,radutu@ubc.stu.ca,user_9102Default123!,3,2019-04-25T00:00:00,false,1
user_9103,frappythecaddy,frappythecaddy@ubc.stu.ca,user_9103Default123!,3,2019-04-26T00:00:00,false,1
user_9104,johng-72608,johng-72608@ubc.stu.ca,user_9104Default123!,3,2019-04-28T00:00:00,false,1
user_9105,zakibowler,zakibowler@ubc.stu.ca,user_9105Default123!,3,2019-04-28T00:00:00,false,1
user_9106,pstizzle-34360,pstizzle-34360@ubc.stu.ca,user_9106Default123!,3,2019-04-28T00:00:00,false,1
user_9107,zombiesrule-14818,zombiesrule-14818@ubc.stu.ca,user_9107Default123!,3,2019-04-25T00:00:00,false,1
user_9108,illum-38611,illum-38611@ubc.stu.ca,user_9108Default123!,3,2019-05-02T00:00:00,false,1
user_9109,Tuna101,tuna101@ubc.stu.ca,user_9109Default123!,3,2019-04-26T00:00:00,false,1
user_9110,huljutekailas,huljutekailas@ubc.stu.ca,user_9110Default123!,3,2019-04-27T00:00:00,false,1
user_9111,janierob-25542,janierob-25542@ubc.stu.ca,user_9111Default123!,3,2019-05-11T00:00:00,false,1
user_9112,pepi-90894,pepi-90894@ubc.stu.ca,user_9112Default123!,3,2019-04-29T00:00:00,false,1
user_9113,lizyeros,lizyeros@ubc.stu.ca,user_9113Default123!,3,2019-04-27T00:00:00,false,1
user_9114,clarkemason-87485,clarkemason-87485@ubc.stu.ca,user_9114Default123!,3,2019-04-30T00:00:00,false,1
user_9115,youssefsamir-61235,youssefsamir-61235@ubc.stu.ca,user_9115Default123!,3,2019-04-25T00:00:00,false,1
user_9116,avinashpanda,avinashpanda@ubc.stu.ca,user_9116Default123!,3,2019-04-28T00:00:00,false,1
user_9117,claudiuvoievod,claudiuvoievod@ubc.stu.ca,user_9117Default123!,3,2019-04-30T00:00:00,false,1
user_9118,naloboi,naloboi@ubc.stu.ca,user_9118Default123!,3,2019-04-28T00:00:00,false,1
user_9119,greencarrots,greencarrots@ubc.stu.ca,user_9119Default123!,3,2019-08-27T00:00:00,false,1
user_9120,roshgadol,roshgadol@ubc.stu.ca,user_9120Default123!,3,2019-09-30T00:00:00,false,1
user_9121,omarsifat,omarsifat@ubc.stu.ca,user_9121Default123!,3,2019-04-28T00:00:00,false,1
user_9122,ahmedwaedfelkon,ahmedwaedfelkon@ubc.stu.ca,user_9122Default123!,3,2019-04-29T00:00:00,false,1
user_9123,alexanderv1999,alexanderv1999@ubc.stu.ca,user_9123Default123!,3,2019-04-28T00:00:00,false,1
user_9124,itayyparasol,itayyparasol@ubc.stu.ca,user_9124Default123!,3,2019-04-26T00:00:00,false,1
user_9125,anthonyks-68199,anthonyks-68199@ubc.stu.ca,user_9125Default123!,3,2019-05-10T00:00:00,false,1
user_9126,still_breathin,still_breathin@ubc.stu.ca,user_9126Default123!,3,2019-04-27T00:00:00,false,1
user_9127,kishansmart,kishansmart@ubc.stu.ca,user_9127Default123!,3,2019-04-30T00:00:00,false,1
user_9128,byemilpc,byemilpc@ubc.stu.ca,user_9128Default123!,3,2019-04-27T00:00:00,false,1
user_9129,stefdzo,stefdzo@ubc.stu.ca,user_9129Default123!,3,2019-05-03T00:00:00,false,1
user_9130,dhimasabdillah,dhimasabdillah@ubc.stu.ca,user_9130Default123!,3,2019-04-25T00:00:00,false,1
user_9131,kakos-42623,kakos-42623@ubc.stu.ca,user_9131Default123!,3,2019-04-25T00:00:00,false,1
user_9132,derbossdby,derbossdby@ubc.stu.ca,user_9132Default123!,3,2019-04-27T00:00:00,false,1
user_9133,caodung-59185,caodung-59185@ubc.stu.ca,user_9133Default123!,3,2019-12-13T00:00:00,false,1
user_9134,jussyboyovi,jussyboyovi@ubc.stu.ca,user_9134Default123!,3,2019-04-27T00:00:00,false,1
user_9135,otakaeng,otakaeng@ubc.stu.ca,user_9135Default123!,3,2019-04-25T00:00:00,false,1
user_9136,ashleyshepard,ashleyshepard@ubc.stu.ca,user_9136Default123!,3,2019-04-27T00:00:00,false,1
user_9137,robbavister,robbavister@ubc.stu.ca,user_9137Default123!,3,2019-04-26T00:00:00,false,1
user_9138,ethanjarac,ethanjarac@ubc.stu.ca,user_9138Default123!,3,2019-04-28T00:00:00,false,1
user_9139,cemkonuk,cemkonuk@ubc.stu.ca,user_9139Default123!,3,2019-06-27T00:00:00,false,1
